user_id,movie_id,rating,timestamp
4088,2359,1,965431232
3741,318,4,966161197
3400,474,4,967467051
5178,3614,4,961997351
4942,1682,4,962644680
3792,379,3,976802762
3884,788,2,967597802
2446,3,3,975350391
4459,3301,3,965498197
2946,266,4,971274999
780,587,4,975543820
5627,2186,3,959046221
5788,1895,2,958109964
4335,1914,3,965239149
2485,852,4,1026161761
1685,3733,4,974710362
3810,953,5,965958574
4167,2750,3,965425597
4046,1233,4,965498448
1680,2289,4,974711125
4016,2932,2,965536105
5963,555,4,957018405
3101,1291,4,969582396
1019,1784,5,975351780
3557,297,2,967352255
4654,1210,3,963935353
3519,2268,3,967574280
5434,910,5,960045678
6001,2334,3,956811647
2041,2161,4,1002757072
2344,2572,3,974413298
3600,2352,5,966621093
2921,2140,3,971670034
973,2871,2,975862300
2194,1222,4,974607612
560,2288,5,976049241
4742,2176,5,963331679
3163,1175,5,968883987
4041,880,1,965511498
1579,3825,4,1000089623
5256,141,3,961298594
3815,2064,5,965954438
660,2746,4,975698969
4808,1376,3,963035400
3641,1302,2,966487381
4141,1620,4,965351843
4725,2405,3,963369405
1996,2706,3,974681780
2244,3948,3,974599162
48,527,5,977975743
3999,2717,3,965576790
2882,3398,5,976994825
838,968,3,975359647
3885,2164,1,967652942
326,2795,4,976424810
3585,1304,4,966700626
44,1394,3,978019611
4238,1199,4,965416946
4862,745,4,962822930
5161,2735,2,961910755
1088,1566,1,998358694
4898,2620,2,962712513
5517,2019,5,959701566
4418,1176,3,978740914
2419,3690,2,974248662
855,2395,5,975465029
321,2571,3,976417324
1135,3826,3,974880701
134,3108,3,977845681
419,2707,4,1044900698
1737,1717,4,976063443
5065,1222,3,962477803
4094,36,4,966222277
1988,110,2,974857383
749,2856,4,996556938
4047,110,4,965497368
4089,1259,4,965503806
2909,251,5,971977898
1506,2012,2,976437908
451,3467,5,976414704
245,1017,3,976827404
1286,2669,4,974791057
3584,1213,5,966694283
3884,2455,3,965818020
5480,1265,2,959866851
5035,3255,5,962555996
5333,1600,3,960826335
3257,904,5,968276206
5699,144,4,958618880
1170,3304,4,974861737
5196,1265,4,961693474
5555,1333,5,959827284
931,1067,5,975188981
533,3175,3,976208525
1611,2034,4,999995338
2249,248,3,974595323
1528,2762,5,974745047
3934,1544,1,965704033
4473,1207,4,965076209
2226,2396,2,974660926
1571,1213,4,974739940
2880,1206,4,989097760
117,3770,3,977506603
4130,2916,3,965352210
3047,3735,4,970185048
5955,440,4,957110283
3319,1224,3,967919525
3154,1858,1,968907447
5040,724,4,962511653
714,1608,4,975690886
3727,485,2,966309774
5568,196,5,959309806
3841,450,4,965999452
4691,531,5,968971659
1066,1198,4,974945667
2088,2170,4,974656694
4726,2333,3,963990828
5812,3342,3,960880600
5643,3717,2,984203011
2679,2959,4,973402360
3272,2094,4,971253703
4193,920,5,965325800
5113,628,1,971974562
1117,2728,5,976593145
5054,1984,1,962488135
3198,3872,3,968702264
2847,316,4,972573829
5450,3479,4,959952456
1928,2567,4,974692275
5795,1544,4,958144999
5046,2501,3,962500359
1128,903,4,974905987
2058,2310,4,974662171
1910,3328,4,974695542
2170,1968,4,974612169
817,532,5,975388372
5954,1301,3,957129368
6013,551,5,959116175
1181,2717,2,976071497
3211,1060,4,968544412
2802,908,4,974431860
1932,2100,2,974705484
1710,2800,4,983746440
4175,2736,4,965332223
2020,588,3,974679501
6001,3676,4,960441074
3389,1359,1,967581186
3026,1951,2,970460043
5051,2535,3,962491518
1543,588,3,974743576
678,2069,3,988637708
2247,2918,4,979275701
677,1317,4,975612333
4446,160,1,965089184
5220,3760,4,961544278
2929,1968,5,971591006
6016,339,4,994455087
5455,318,5,959915152
4279,253,2,965284093
2748,2763,3,973208560
5797,1301,4,958059184
1333,2455,5,974775864
4407,2490,4,965156247
1698,1748,5,974771596
3386,1961,4,969257373
5580,750,5,959289050
678,2088,4,988638433
1765,2560,4,974706721
1901,1674,5,974697223
5812,3882,4,992069093
1884,800,4,974763282
673,1206,5,975623615
4579,1033,3,996350724
5002,1967,4,962601608
3951,3208,4,965678825
4386,1608,3,965167621
3472,2376,3,967142288
4269,1199,5,965303302
3892,2858,5,965796238
3224,34,4,968520179
1860,2890,4,975257083
4607,2071,3,998919525
1579,2353,2,974737731
3823,1307,4,965949752
4699,1438,4,963564413
2244,2428,1,974595743
891,2770,4,975232970
2058,111,4,974659562
5717,1730,4,958743717
3121,2707,4,969334073
4700,2746,4,963590815
3926,2000,5,965710087
3705,2294,4,966281092
3420,3145,5,989511432
3821,2303,5,965945045
3780,3016,5,966031752
1639,2236,4,975142330
4171,2054,1,965335517
1617,3273,3,974731819
1773,2028,5,974700571
2015,1367,1,975035841
3705,3350,4,966286457
5058,800,5,962484785
3662,3847,4,966428883
3771,2616,1,966182383
2409,3101,4,974251640
3466,111,4,967161093
3410,3252,2,967491986
1904,2875,4,974760316
963,1200,5,975118387
476,39,3,976221941
588,265,5,979337251
1243,3194,3,979690049
5312,3551,4,963367417
5203,432,2,961640963
4403,34,3,967057971
1164,1396,4,1021670859
1243,924,4,978996743
1010,2344,4,975229441
583,1096,5,975958881
1737,3250,3,976059297
5333,2100,3,960826157
4063,3189,5,996116464
3346,3032,2,967775888
5397,1179,2,963416251
4130,153,3,965355551
5493,333,1,959813753
1694,1211,3,974716060
5269,2263,3,961166332
2188,2188,1,974613987
1100,471,4,974924860
2304,1661,4,974755688
971,2,4,975112025
2937,1213,4,971478980
3983,1777,4,965832881
3943,62,5,965691675
4510,2080,4,964990751
4781,3148,5,982446309
2453,3271,3,974190746
3469,1178,5,967228544
984,543,4,975099677
1022,477,5,975007954
3387,349,2,967525576
2348,1096,3,974414340
4090,1247,5,965426327
5468,2948,3,967155058
1635,3247,3,974773824
3775,2406,2,966040471
5413,3362,4,960239949
5574,1330,3,959294183
889,1862,3,975364472
3975,161,4,965668017
2729,593,5,973263024
4771,2968,4,963151057
3874,3033,5,965839745
2063,1821,3,974663011
2481,1094,1,974219973
765,780,5,975454399
2986,2094,3,971849195
3301,1089,4,968215401
1449,93,2,976316941
1926,3567,3,974692669
474,2986,1,976240184
476,34,5,976221231
5949,70,1,962582901
499,2424,5,976213085
1687,2867,2,974712630
3243,327,4,968394594
5429,2570,5,960076168
1173,3148,4,974858992
2948,1824,3,971243003
4028,3120,5,966199564
4924,598,5,962666993
5956,1407,3,957079656
38,531,3,978044473
4103,1476,3,965572305
3980,1762,3,965625697
5833,70,2,957879257
5643,185,2,959649478
4362,1219,4,965188482
2884,3163,1,972859061
4506,3730,5,964982255
3320,3257,1,969218143
3368,3499,4,1041863050
419,110,4,976290459
328,380,4,976396262
3000,2916,2,970620857
5937,1968,3,957215141
1207,2297,2,974848876
2826,3682,3,972600986
3844,1974,5,965890493
4831,778,3,985275524
1003,1125,5,975038495
1093,2006,4,974929727
123,3014,3,978046098
1727,223,4,974704918
117,3755,2,977495380
601,2772,4,975881944
3110,2021,3,969486977
5233,3250,5,961449305
192,595,3,977088665
1698,296,4,974708078
1120,1101,3,975537524
690,553,4,975584678
2012,586,3,974677568
2592,3148,5,973829757
5949,1061,5,962582737
5504,3196,4,959734804
5319,608,3,960866181
5780,998,4,958155061
2396,2291,3,974291980
5424,527,4,970016365
1422,3676,3,976138558
5070,2174,5,962469571
1096,88,2,974934941
4510,1422,2,966800710
238,3735,4,976760237
4186,2662,3,965327420
3504,36,3,966982468
3526,1288,5,966905840
533,1036,4,976141447
2010,170,3,974683479
284,1589,5,976572516
5029,1608,5,962566238
4596,1812,5,964223392
5394,500,3,981004370
3661,1394,4,966432477
766,2262,3,975450454
3129,2716,4,969290648
4733,3770,5,963673575
4037,3468,4,965507017
4169,3047,3,985826858
955,1735,3,975133446
5786,2078,4,958267405
5054,2746,5,1009572821
5011,296,5,962584420
5593,1092,4,959228488
5383,3599,4,960355520
4806,2046,3,962937161
5472,1674,3,959890557
2502,3298,5,974085611
1601,3826,3,974732508
3661,3827,4,966431968
5269,1270,4,961168194
5523,673,5,959646393
4875,3751,5,966746243
824,1294,5,975377231
5539,2203,5,968385351
204,3524,3,983856583
2303,2291,4,974496040
42,10,3,978041065
3919,3147,5,965735943
3108,3198,4,969494986
5220,448,5,961545250
4666,1952,5,964809945
2541,437,4,974047752
1676,364,5,974711307
3927,3107,4,965710831
5397,532,3,963416711
4734,480,3,963324527
5752,858,3,958275056
4438,2951,3,965098366
2059,150,4,974755180
3277,306,5,968208500
582,69,5,976891747
3274,2455,3,979767114
1407,2324,5,974764159
979,1101,3,979497525
3683,3098,4,966356570
4875,3176,5,962771600
2575,2959,5,973904694
2990,1028,5,970753588
1758,224,4,974787999
3679,805,5,976298568
4343,1804,3,965226585
3312,608,3,967957675
4884,3755,3,962746672
1404,3113,1,974763044
5801,1372,4,958012152
2576,2028,4,973898901
2909,1379,4,971972988
3453,2353,4,967239887
3206,1885,3,968559969
5677,3105,4,958927827
1712,2770,2,1012110143
4356,1673,4,965191138
626,296,5,975819314
3378,520,3,967587050
42,737,3,978040079
3336,2259,2,968096713
4845,281,3,962835862
195,163,2,981676702
1183,2145,4,974854298
2170,1957,5,974611429
3046,3863,4,970188473
3620,2628,4,966576947
1532,3255,5,974824830
3222,681,4,968443266
3265,3266,1,968215330
2611,1784,5,973722420
631,3527,4,975780834
1193,1127,5,974849981
1071,943,5,975009313
302,364,3,976505522
2691,999,4,976387522
3957,3101,4,965674895
774,1918,2,975441552
1130,910,4,974903025
1880,1912,3,974694493
1676,1213,3,974802644
780,10,5,975436761
3208,3508,4,968553413
4804,3738,3,962937512
1994,1265,5,974681813
4238,2414,3,965414960
1343,2858,5,974774715
2948,141,4,971241896
4932,1356,4,962651918
5605,2918,5,959554988
1241,2321,5,974832973
3128,1297,4,969396312
2092,2088,2,974770520
2302,2797,3,974497251
2575,3160,3,973904781
4704,2720,1,963532843
1498,36,3,974754827
4224,736,2,965318438
2942,3926,3,971328609
5322,1278,5,960857037
5468,377,2,967832156
3391,3313,2,1005836995
3205,1693,4,968562551
3033,2081,5,970289200
2463,1196,5,974224029
3935,898,4,965861045
1448,1503,3,976221030
2463,2405,3,974224211
3829,2794,1,965933444
4600,879,3,967479079
4577,1974,2,964403827
1694,2414,3,974716943
1140,1128,3,974879997
6025,2003,4,956730204
5091,353,3,963684965
5155,2058,3,961948787
949,2668,3,975142195
3546,2130,3,966857158
4305,3175,3,1041430381
436,3440,3,976246382
723,2881,3,975524844
5256,2797,4,961296495
4377,485,4,965177672
1426,3098,3,977327121
3242,861,4,968345401
3182,1271,2,968772264
713,1408,4,975536056
6032,2728,4,956717362
3420,36,5,967389438
1251,2683,4,974991307
1260,3578,4,976136996
1087,1022,5,976132847
5404,1625,3,960256093
712,1385,3,975539344
1595,260,5,974733270
3961,2654,4,967226640
1119,46,4,974916498
3989,1394,3,965600816
4422,592,5,965118871
1329,1909,3,974777658
2194,2011,2,974607070
3539,3727,5,967016622
3017,74,2,970530501
2820,3424,3,972659281
2611,1976,1,973725524
1260,2542,3,977240044
5002,552,3,962597305
2700,377,1,973306274
392,2335,3,976305281
5990,2870,4,956870011
1115,1193,4,975363124
3641,3264,4,966483303
3483,2599,4,967070989
5627,3525,3,959048563
5707,223,3,965965339
2012,2457,3,974676151
4343,145,2,965226660
2256,2804,5,974590529
2888,2599,4,972059160
434,3028,4,976248410
3003,1127,4,970774693
5647,2683,5,959004252
3681,2912,3,973901547
100,1954,4,977594113
3692,2951,5,966397081
4277,3768,3,1040357740
5090,1252,2,962390383
2219,2739,5,974601088
3978,1219,4,965630584
3948,2102,5,965682042
678,788,4,989242015
1010,2451,1,975230223
1633,1544,3,974715676
4611,249,4,964155479
4461,2414,5,965072962
655,3614,2,975704799
5376,1587,4,960438426
1605,1019,4,975602127
1051,2571,5,975109416
3389,2115,4,967514077
3483,921,4,967071225
3051,2605,4,970191243
3709,3210,5,966276660
453,1213,5,976232920
1088,953,5,983742369
3001,23,4,970619239
3345,1608,3,967776603
5974,3105,2,956947759
4786,2429,3,963010657
3182,788,4,968780959
2734,2671,5,973229294
2796,2527,1,997321162
137,1527,4,1000869784
1451,3744,4,974768295
4665,1374,4,963844914
3162,780,1,968859115
5283,1991,2,963930219
3941,1210,2,965692498
3834,2383,5,966400689
6025,3005,4,956729996
3979,1566,5,965627407
4726,415,3,963987812
1044,2100,4,974966599
3705,3686,3,966283080
660,1582,2,975688211
3679,2406,4,966360425
4841,3683,4,966727400
4816,994,5,964734177
802,1215,4,975399662
5005,517,4,962588700
4605,1190,3,964205236
4155,1676,3,965852090
3358,2997,3,967695354
1736,2739,5,974704432
4248,1092,4,965309838
4001,2302,5,965572287
5344,2433,4,960675355
4673,2916,4,963762697
2985,1556,3,1029808344
434,2795,4,976247927
1425,1794,5,1015268537
3331,839,2,970524531
416,1968,3,976285534
4351,1287,5,965438920
3883,3189,4,965822296
2855,3273,3,972506274
3759,2710,4,966095819
5530,2794,1,959994719
3419,265,3,967395883
2047,262,5,974762023
3621,1298,4,966577424
3311,1996,2,967961960
4526,3304,4,964808317
1329,2723,2,976832551
2888,2028,4,972057154
2035,2302,4,974669737
3352,410,3,967742064
4381,1201,5,965175269
372,110,4,980448114
181,1721,2,977087291
1556,914,4,974853635
3314,1198,4,967944951
955,2352,4,975133805
2557,1236,5,973990488
3788,2791,3,966019660
5335,2501,3,960764663
590,1176,5,975911030
2777,2111,4,973042868
692,368,3,978384734
4855,2012,3,962831229
4021,2409,4,965522035
2070,1641,5,974658252
1117,1179,5,975691529
1322,1125,4,974778153
6013,899,5,956861108
3778,1998,1,966049500
4505,3259,4,964982530
5850,3153,1,957764755
348,1201,5,976329808
2031,1885,3,974671004
4528,2433,3,981321067
1648,1732,3,974715083
2020,1060,3,974679311
789,2997,4,975429003
4579,2355,4,969750957
2309,428,4,974488839
2825,552,2,972612643
2887,339,3,972155842
1222,2070,3,975027784
5020,2628,4,962582316
352,588,4,976331969
2273,2428,3,974569889
5015,1080,3,962587459
2504,1272,5,974083978
266,1304,5,976647254
4079,1012,4,965443071
4788,485,3,962999897
4078,2717,3,965604742
4680,534,4,963683557
3854,527,5,965873240
3319,3801,5,967918409
824,21,4,975553195
1367,1372,2,974770849
3224,1633,4,968543692
5458,372,2,1014247779
1464,898,4,974756770
5126,1393,4,962153751
2555,2716,3,973997660
2768,1200,4,973203490
1579,1282,4,980529258
3831,2028,5,965929746
4593,1131,3,964236847
2105,1278,4,977288807
3569,1971,2,967142937
5832,2804,3,957887256
1244,1035,3,975339652
5878,269,3,1043783233
2106,1584,3,975434455
1051,2875,4,987219911
621,913,1,975797177
3689,1320,3,966313136
4141,2875,4,965350616
1447,2947,5,981025285
3201,920,5,968626656
709,3013,2,975540606
5468,260,5,959898218
2455,2455,1,974180243
4303,3271,4,965267699
3651,1196,5,966458897
3841,3217,2,965997683
5972,1036,4,957289255
2454,1025,4,974234762
2181,2321,3,974668595
1449,3435,4,975436794
3751,1196,5,966127843
3140,532,2,1020013735
5333,2359,4,960830765
3988,2248,3,965709261
2419,357,4,974245043
4802,2430,4,963254503
169,3535,3,977200944
3945,253,4,965690689
5536,185,2,959992261
3684,1193,5,966351042
1186,1336,4,977291266
5074,3271,4,964551704
5153,1183,3,961971374
1173,1183,3,974858690
4591,1635,3,984808844
3650,1288,3,970773978
5087,3827,4,966280235
549,47,5,976116129
2309,1096,3,974488353
235,3181,4,980128476
4071,1970,2,965612925
1285,3462,4,974967577
5747,2034,3,958356638
533,3686,2,976210241
5795,337,3,958077570
4658,2553,2,963878859
4908,1396,5,962684612
2860,3703,3,1008955195
4819,2915,4,962927387
4928,205,2,962669800
5360,3535,2,960522042
3312,216,1,976672967
2907,2635,3,971841040
2946,3686,3,971275815
3590,1214,5,966658206
3229,1949,5,999720683
3410,778,3,967473778
3208,507,3,968554850
195,3510,4,1005838498
5684,2116,5,958608472
4579,930,4,964385310
528,550,3,976410998
5019,1295,4,986272103
5659,1517,5,958791002
2678,912,5,973392173
5938,3481,5,981066748
5305,1664,4,963894395
2991,3105,4,1005746143
5301,1221,3,960975295
355,1059,2,977031616
5915,2822,4,957402202
1426,2436,4,975442172
5615,3615,2,959131466
4445,266,3,979863960
1746,3034,5,974848820
5100,2375,5,962716851
1647,1377,3,1027846766
4907,3088,5,962681318
3243,435,3,968394594
1698,3199,4,974770560
4973,1704,4,962606375
81,2010,5,977785933
2750,919,5,973200967
62,1293,4,977908522
1448,1370,3,976139319
3997,1779,2,965579762
3065,1921,4,971048598
2309,1242,3,974488127
6013,2571,3,956860483
438,2496,4,976255046
4238,1969,2,965416757
5120,457,5,962256727
4169,3263,5,967164690
4480,1343,2,965108898
2641,3308,4,977460963
1366,3174,4,974769294
2185,2174,4,975363578
225,1699,2,976832220
4033,2804,5,965524296
5276,1617,4,961102081
604,1616,4,975872473
1150,2076,2,975195438
4201,46,3,965321432
721,1457,4,976463251
3178,1573,1,969822726
5518,2498,3,959658906
5578,1196,4,959289075
3675,551,5,966363054
2063,3252,4,974662169
143,2599,3,977350612
3032,1518,5,970342924
1880,1287,4,975384972
4826,3755,4,962914514
2796,2140,4,997321162
1845,3450,2,974707890
4286,1957,4,965278129
530,3527,5,976142847
4284,10,4,965277507
2012,1064,3,974675807
1425,603,3,980987193
5942,1944,3,957206865
984,2346,3,975118569
4260,968,4,972109596
722,3108,4,975523998
975,337,3,975124096
1001,3914,3,975040371
308,1625,4,995834893
4841,3783,2,962851956
48,3555,3,977975412
757,3793,4,975453236
5169,780,2,961893505
5437,1089,5,960003360
3971,2395,2,967069922
1954,1282,5,974869317
4345,1136,4,966360650
3671,2403,5,966376304
1503,1343,4,974764300
5825,3327,4,973475409
6023,1608,5,956751551
1281,166,3,974793963
1113,3897,4,998106268
3929,587,3,965712184
4174,2186,5,965332306
949,2010,5,975140641
2109,2181,4,974654552
1741,2662,4,974707253
777,974,2,975604013
3335,1060,4,967839727
4957,1717,3,962908064
4619,1888,3,968450328
5679,494,5,958619643
2419,1380,4,974245464
3857,2797,4,970150674
1733,2395,5,1021180703
261,1197,5,976667792
3591,2953,2,966647102
3029,351,3,972846849
780,3591,3,975541962
646,2194,5,975716226
1952,542,2,978677270
3519,1257,3,968340209
4510,6,4,964992975
720,3081,3,975529061
2575,2881,4,973906371
1435,2291,4,974758050
4904,1147,4,962685508
5281,1265,5,961100928
4089,349,4,965456218
3773,3525,4,966046925
5098,1221,4,962374651
2777,3535,2,973048822
1698,2677,5,974708229
4041,16,4,965711512
5074,2355,5,962497936
4089,2416,4,965537250
4635,2908,5,964032637
3974,1587,3,965654618
5845,2723,5,957799069
1912,161,2,1007450650
1012,1246,5,975075646
42,172,4,978040019
2926,1488,3,1006658449
3390,2925,4,967514060
4414,2496,4,965704366
4133,3114,5,965350770
4340,3754,1,965234989
5606,218,4,959193305
2178,2453,5,974611701
358,2064,3,976317825
3757,3471,5,966097187
3224,1235,5,968520861
4223,2268,3,965318032
3292,3330,3,968099254
4497,1259,4,964999789
5278,1653,4,963263510
413,2336,4,976286978
4107,2396,5,965688786
3193,2722,4,968643391
2848,1127,5,972512287
4555,353,4,964547120
4342,2867,5,965232970
5755,2877,2,958282054
3114,2794,4,969467179
3180,562,4,968800362
4053,3703,4,965495096
2624,3685,5,973651177
436,356,5,976245810
1304,1198,5,974785455
2462,1033,3,974171553
1093,1221,3,974929158
570,74,3,976001026
770,2700,3,975490801
2880,708,2,989099330
869,224,3,975280907
4086,586,5,965503141
137,1920,4,1000868797
5890,3755,4,963001975
4021,2089,4,965523375
4543,2136,3,964755947
5249,50,5,961603274
1912,1921,2,1008120516
360,2013,4,976316322
3780,3840,3,966031870
4535,2011,4,964720347
3519,3145,4,967574758
660,3098,4,976740837
4277,500,4,1031997596
289,3741,5,976568514
4407,132,4,965157854
157,3418,4,977247613
1680,381,4,974841601
613,1295,3,975811551
87,1240,4,977694541
2803,2384,2,972814334
1781,2716,5,974700514
4341,3552,3,965231109
1818,1282,2,974730019
2841,2968,5,982805712
4187,1189,4,965326633
5034,2396,4,982187690
5256,1779,3,961297863
5517,1094,4,959779175
4223,316,5,965315113
1297,589,4,975102655
2665,150,4,975108787
5964,2622,5,957000301
5433,1035,2,960425864
4473,2802,3,965074752
3020,3157,3,1036709057
5294,3262,5,962763544
3095,509,4,969644951
2980,3127,2,993439561
3757,3256,4,966097656
2458,2003,4,974177391
3727,592,4,966219805
1016,3317,5,975012464
5792,162,3,958081824
5723,2959,5,958500416
1980,1683,4,974778011
4621,3623,2,964118256
3626,785,4,966597247
3300,1394,5,968035879
1643,3513,3,974714598
2105,2672,4,974669369
2697,3793,5,973307050
1756,260,4,974702828
4137,3435,5,965348560
1822,2791,2,974697886
4150,2528,3,965345885
2914,235,4,971762413
1051,586,2,974959966
5961,168,3,957023166
3511,3784,5,966974211
5220,1332,4,961542587
4987,6,4,962593510
5494,807,4,961112383
5233,668,5,961449997
169,1500,3,977199165
5387,1914,4,960328805
2288,1722,2,974524890
4784,3359,5,970001402
5536,1687,2,959992771
3272,3114,4,968203801
3423,357,4,982743600
4050,1214,5,966105127
5568,1200,5,959309383
1600,3270,3,974736223
3561,788,4,967060521
302,1086,4,976508024
4786,1393,3,963001014
1100,898,4,974924709
549,3617,1,1000952244
4118,780,4,965360297
5225,2395,2,961518046
4626,141,2,964114913
5109,1376,3,962333279
189,2628,2,977028732
3539,603,4,966931347
5107,3450,2,962336689
5015,2423,4,962585148
4404,1563,3,965157628
2748,1204,5,973209127
5492,3452,3,996765569
904,593,3,980206092
3238,1285,4,968355400
4362,531,4,965189927
5812,899,5,957946640
796,3107,3,975418706
1922,1888,3,975129061
2786,1291,4,972973250
1135,2701,2,974881958
3580,904,4,966708021
4928,472,4,962664640
3662,1287,5,966428836
2010,2918,3,974680024
4022,70,3,965525311
4448,3706,5,965135002
6001,3649,4,960441038
1790,2442,1,974706427
1542,2355,4,974744491
1903,3682,4,974696234
4705,1079,4,963534890
3057,912,3,970073222
1383,1409,2,975979901
5005,551,3,962590434
747,1858,4,975464918
2537,2919,4,974054447
1671,944,4,1018244979
4028,454,3,965514438
4449,2108,3,965090319
1779,2762,5,977032544
1077,2948,5,975986334
2181,904,5,974612346
1470,3760,5,974915433
5837,1240,5,957843405
3887,912,5,965804614
1015,1885,5,975018566
297,2997,5,976513267
3836,2863,4,966413781
452,735,4,976234840
2233,3418,3,974599334
2004,3593,3,974677828
5794,1617,5,958069289
783,163,3,975702105
99,2268,4,977608620
8,1580,4,978229293
4970,912,5,962606183
4162,736,4,965334666
1650,2028,4,974713188
4869,1186,2,962886721
4572,181,4,964461448
130,1722,5,977432233
4285,2141,3,965278656
678,3555,4,1000741636
5501,187,3,959798859
3462,3708,3,967561304
3026,2176,5,970460434
4125,150,3,965357310
4948,1961,2,962644155
3517,852,5,966967800
3885,3608,5,967650883
4921,3262,4,962781527
3664,2059,2,966402680
1100,1513,3,974925981
1141,953,5,974878461
2784,464,3,973017043
1449,1580,4,974757749
1912,2640,3,1008836496
4543,3070,2,964670512
3008,1580,3,970601086
1038,902,4,974986452
4411,1653,5,969332702
1593,2908,3,974755105
3135,21,3,969067662
4344,2145,2,966455065
2102,1,3,974653909
4119,3634,4,965359229
2918,2677,5,999802319
51,588,4,977947865
5617,2455,4,959128416
1162,1704,3,974861801
241,2427,1,976753765
2815,1610,3,972680485
1380,653,4,975012310
5972,457,4,957289333
5387,3547,4,960339266
670,545,2,975627921
3769,3700,4,966057764
3140,2555,3,1020014374
1164,16,1,1021670438
692,3698,4,977701630
4607,2193,2,964196438
2841,180,5,984620735
287,1183,4,976569120
385,1968,3,976300880
1088,2605,2,1012461327
1474,1374,5,975100652
2223,2369,3,974602440
5219,2193,5,961542247
5179,2692,4,961807506
3963,1210,4,971298128
5614,2672,3,964397202
5615,296,4,959305608
2042,3698,3,974667353
5248,2011,3,961365121
585,160,2,975948458
4659,2080,4,963975553
2996,2822,3,972700721
5257,1079,3,961261716
4449,3253,3,965088509
2481,1262,5,974218129
921,16,2,975203751
4088,1431,1,965432961
2590,1333,4,973839879
6,3072,4,978236075
4386,1777,3,965249534
5623,1625,4,959094471
4498,3178,5,964998822
2860,2932,4,974234760
880,913,4,975263659
4033,2115,4,965525077
543,1769,3,976121108
2859,3751,4,1004756450
2966,104,4,971138290
5727,2605,4,958491014
5286,3543,5,961090145
1001,2858,5,975042466
5472,2879,3,959892429
5519,953,3,959658283
2857,260,4,972506196
4961,1011,2,962632711
3295,3408,4,968057115
5596,2929,2,959218777
2030,2687,3,974734479
2195,1022,1,989117977
5256,1946,4,961297074
5621,386,1,961031435
1317,858,5,975207658
2985,2455,3,1030053214
3916,1234,5,965759859
3700,778,4,966291326
151,2950,3,993118480
4700,2193,3,963781091
3675,928,4,966364318
3512,2762,4,967480820
673,2116,2,975623615
4286,1863,2,965279908
5875,1573,4,957565620
5763,3467,4,959533204
3453,919,4,967240646
4271,1013,2,965308723
2071,2671,3,997753623
391,3334,5,976297682
4659,899,5,963975393
2376,2871,4,974338274
928,492,4,975196304
2567,1228,4,973960684
4175,2110,5,965332223
2777,1840,4,973051121
1564,1573,5,974740252
1642,912,5,974713629
1040,1189,5,974980226
989,2018,4,975097512
5323,2300,4,960848232
284,587,3,976573572
3221,737,1,968444628
4822,858,3,962917217
648,3534,3,975809515
2121,3678,4,974647993
175,3578,5,977110628
5394,151,3,961438371
3217,1537,5,968782889
105,1200,4,977544060
3969,3324,5,965660410
4055,1920,3,965494545
1140,3344,3,974879458
3127,1041,4,969306576
2621,801,1,973657022
5890,1923,5,957471688
3385,1194,3,967564670
1272,1374,4,974814655
5756,928,3,958258031
2340,72,4,974422271
999,3173,3,975364285
3864,3505,4,965856292
1958,3155,4,994382490
1509,1565,4,974831874
1780,3256,3,974703188
4875,25,3,975228826
2500,1580,3,974086261
934,838,5,975184082
5797,2571,4,958059106
302,1247,4,976508250
4589,608,5,964313131
2737,574,4,973226441
2145,329,4,974628338
3903,2476,3,965784560
2742,2193,3,973220997
911,3052,4,975270331
5087,3175,5,962395688
2929,376,3,971643103
1194,2261,3,1036310509
4450,3175,4,965086581
3013,720,5,970523870
5974,1442,3,956948248
4898,3521,4,962713381
4725,3726,3,963368981
3669,2423,4,966463799
4879,1556,1,962765251
3800,511,4,966005084
1324,2019,5,978932410
5736,1200,5,958502354
5182,1488,4,961789586
2781,2575,5,1011020880
136,2318,5,977530663
5794,3543,5,958069858
3681,1254,5,967065200
4682,2605,3,965656156
1741,3903,4,974711642
2422,3254,4,974237174
5837,1378,4,957843616
5671,1968,5,958702756
1542,1704,5,974742922
2635,1969,4,973588711
752,282,1,1029311074
1861,1267,4,974734977
3327,377,4,967867690
719,1278,4,975527940
3401,62,4,980119210
2307,3911,5,974487987
302,32,3,976505139
5698,2991,3,958588175
1340,433,1,975131803
1358,1965,5,974769948
2116,1791,3,974857200
1675,2366,4,974709071
2083,2329,4,974655459
4197,3418,4,965324505
2344,3173,3,974414397
6040,1947,4,997454036
2125,914,4,977029565
3728,2840,5,966215904
4962,377,4,963095293
1680,375,4,974843091
1969,1378,4,974687357
4115,2110,3,965365519
6007,1597,4,956789467
4373,3467,4,965181680
4318,1962,3,965379505
4689,1357,5,963614507
4959,1653,4,962637226
1436,3298,3,974758552
3603,260,4,966615552
1739,3579,3,1008687727
4670,2010,3,963801473
2777,2571,5,973049665
2318,3649,4,974477681
4240,2407,3,965310181
2860,3424,5,974149671
2986,2114,3,971846148
5770,2729,5,958172874
393,1077,4,976298345
721,2583,3,976464822
5934,1294,4,957218683
161,2455,3,977221921
5317,2135,4,972360288
4488,3764,2,965011391
3528,1387,5,966900228
5394,1701,4,981231149
1996,1198,5,974742885
2826,3435,5,972601673
1988,2424,3,974856603
948,1500,2,975162248
1693,1258,4,974710246
3380,1196,3,967673215
3841,1999,2,966000991
3912,3365,5,965859238
5539,2690,3,1005805847
